-1.49,11.0821
-1.48,11.0534
-1.47,11.0236
-1.46,10.9925
-1.45,10.9601
-1.44,10.9264
-1.43,10.8913
-1.42,10.8546
-1.41,10.8166
-1.4,10.777
-1.39,10.7359
-1.38,10.6933
-1.37,10.6492
-1.36,10.6038
-1.35,10.5568
-1.34,10.5087
-1.33,10.4593
-1.32,10.4089
-1.31,10.3574
-1.3,10.3051
-1.29,10.2519
-1.28,10.1979
-1.27,10.1433
-1.26,10.0882
-1.25,10.0325
-1.24,9.97636
-1.23,9.91983
-1.22,9.86297
-1.21,9.80578
-1.2,9.74833
-1.19,9.69061
-1.18,9.63279
-1.17,9.57457
-1.16,9.51625
-1.15,9.45779
-1.14,9.39917
-1.13,9.34042
-1.12,9.28154
-1.11,9.22253
-1.1,9.16366
-1.09,9.10422
-1.08,9.04492
-1.07,8.98552
-1.06,8.92604
-1.05,8.86648
-1.04,8.80685
-1.03,8.74715
-1.02,8.68739
-1.01,8.62756
-1,8.56768
-0.99,8.50775
-0.98,8.4478
-0.97,8.38776
-0.96,8.3277
-0.95,8.26762
-0.94,8.2075
-0.93,8.14736
-0.92,8.08721
-0.91,8.02704
-0.9,7.96687
-0.89,7.90678
-0.88,7.84654
-0.87,7.78639
-0.86,7.72625
-0.85,7.66608
-0.84,7.60606
-0.83,7.54602
-0.82,7.48603
-0.81,7.4261
-0.8,7.36623
-0.79,7.30643
-0.78,7.24671
-0.77,7.18708
-0.76,7.12755
-0.75,7.06814
-0.74,7.00885
-0.73,6.94968
-0.72,6.89065
-0.71,6.83179
-0.7,6.77309
-0.69,6.71458
-0.68,6.65624
-0.67,6.59812
-0.66,6.54021
-0.65,6.48254
-0.64,6.4251
-0.63,6.36787
-0.62,6.31104
-0.61,6.25443
-0.6,6.19812
-0.59,6.1421
-0.58,6.08643
-0.57,6.03107
-0.56,5.97605
-0.55,5.92142
-0.54,5.86712
-0.53,5.81319
-0.52,5.75963
-0.51,5.70647
-0.5,5.65368
-0.49,5.60127
-0.48,5.54927
-0.47,5.49762
-0.46,5.44638
-0.45,5.39551
-0.44,5.34505
-0.43,5.29494
-0.42,5.24524
-0.41,5.19587
-0.4,5.14688
-0.39,5.09825
-0.38,5.04997
-0.37,5.002
-0.36,4.95439
-0.35,4.907
-0.34,4.85992
-0.33,4.81306
-0.32,4.7664
-0.31,4.7199
-0.3,4.6735
-0.29,4.62714
-0.28,4.58077
-0.27,4.5343
-0.26,4.48766
-0.25,4.44076
-0.24,4.39351
-0.23,4.34578
-0.22,4.29747
-0.21,4.24845
-0.2,4.19858
-0.19,4.14776
-0.18,4.0958
-0.17,4.04253
-0.16,3.98773
-0.15,3.93117
-0.14,3.87272
-0.13,3.81206
-0.12,3.749
-0.11,3.68333
-0.1,3.61488
-0.09,3.5435
-0.08,3.46915
-0.07,3.39184
-0.06,3.31167
-0.05,3.22884
-0.04,3.14366
-0.03,3.05647
-0.02,2.96768
-0.01,2.8777
0,2.78694
0.01,2.69577
0.02,2.60453
0.03,2.51351
0.04,2.42296
0.05,2.33308
0.06,2.24406
0.07,2.15603
0.08,2.0691
0.09,1.98339
0.1,1.89897
0.11,1.81592
0.12,1.7343
0.13,1.65417
0.14,1.57558
0.15,1.49858
0.16,1.42321
0.17,1.34952
0.18,1.27754
0.19,1.20732
0.2,1.13889
0.21,1.07228
0.22,1.00755
0.23,0.944706
0.24,0.883788
0.25,0.824832
0.26,0.76786
0.27,0.71292
0.28,0.660018
0.29,0.609187
0.3,0.560453
0.31,0.513838
0.32,0.469363
0.33,0.427049
0.34,0.386916
0.35,0.348981
0.36,0.313261
0.37,0.279774
0.38,0.248537
0.39,0.219573
0.4,0.192904
0.41,0.168563
0.42,0.146594
0.43,0.127059
0.44,0.110048
0.45,0.0956936
0.46,0.0841902
0.47,0.0758205
0.48,0.0709895
0.49,0.0702629
0.5,0.0743976
0.51,0.0843342
0.52,0.101253
0.53,0.126458
0.54,0.161204
0.55,0.206532
0.56,0.26314
0.57,0.331328
0.58,0.411043
0.59,0.501973
0.6,0.603655
0.61,0.715569
0.62,0.83721
0.63,0.968118
0.64,1.1079
0.65,1.25624
0.66,1.42658
0.67,1.65512
0.68,1.88206
0.69,2.11521
0.7,2.35672
0.71,2.60738
0.72,2.8674
0.73,3.13658
0.74,3.41444
0.75,3.70034
0.76,3.99344
0.77,4.29286
0.78,4.59767
0.79,4.90693
0.8,5.21977
0.81,5.53537
0.82,5.853
0.83,6.17202
0.84,6.49186
0.85,6.81205
0.86,7.1322
0.87,7.45196
0.88,7.77107
0.89,8.08929
0.9,8.40645
0.91,8.72239
0.92,9.037
0.93,9.35019
0.94,9.66188
0.95,9.97202
0.96,10.2806
0.97,10.5875
0.98,10.8927
0.99,11.1962
1,11.4981
1.01,11.7982
1.02,12.0965
1.03,12.393
1.04,12.6876
1.05,12.9802
1.06,13.2706
1.07,13.5587
1.08,13.8441
1.09,14.1264
1.1,14.405
1.11,14.6792
1.12,14.9478
1.13,15.2096
1.14,15.4631
1.15,15.7066
1.16,15.9387
1.17,16.1578
1.18,16.363
1.19,16.554
1.2,16.7308
1.21,16.8941
1.22,17.0447
1.23,17.184
1.24,17.3129
1.25,17.4328
1.26,17.5447
1.27,17.6495
1.28,17.7482
1.29,17.8415
1.3,17.9301
1.31,18.0145
1.32,18.0954
1.33,18.173
1.34,18.2479
1.35,18.3203
1.36,18.3905
1.37,18.4586
1.38,18.525
1.39,18.5899
1.4,18.6536
1.41,18.7161
1.42,18.7777
1.43,18.8384
1.44,18.8983
1.45,18.9577
1.46,19.0166
1.47,19.075
1.48,19.1331
1.49,19.191
